Date,IndiaAreaWeighted_tmin_C,Year,Month
1958-09-10,72.5692600934345,1958,9
1958-09-11,72.49463182498283,1958,9
1958-09-12,72.52446669306718,1958,9
1958-09-13,72.52599629225308,1958,9
1958-09-14,72.50858630628245,1958,9
1958-09-15,72.3675648011009,1958,9
1958-09-16,72.42345545201991,1958,9
1958-09-17,72.33744532743495,1958,9
1958-09-18,72.30495145392975,1958,9
1958-09-19,72.24999703129897,1958,9
1958-09-20,72.31121354596087,1958,9
1958-09-21,72.35297024719152,1958,9
1958-09-22,72.1881759510378,1958,9
1958-09-23,72.33650477006913,1958,9
1958-09-24,72.343229312024,1958,9
1958-09-25,72.33071366091406,1958,9
1958-09-26,72.17803470966213,1958,9
1958-09-27,72.14656756749945,1958,9
1958-09-28,72.17678872115523,1958,9
1958-09-29,72.15275006995326,1958,9
1958-09-30,72.49463012035038,1958,9
1958-10-01,72.49410438103487,1958,10
1958-10-02,72.48943553589869,1958,10
1958-10-03,72.0194096661668,1958,10
1958-10-04,72.03326646047755,1958,10
1958-10-05,72.0121056181513,1958,10
1958-10-06,71.88912082431361,1958,10
1958-10-07,72.00823469173632,1958,10
1958-10-08,72.16831789871398,1958,10
1958-10-09,72.1820107859345,1958,10
1958-10-10,72.08611892208583,1958,10
1958-10-11,71.91665982404717,1958,10
1958-10-12,71.80629530697446,1958,10
1958-10-13,71.77279092185226,1958,10
1958-10-14,71.68872133062933,1958,10
1958-10-15,71.59976476029388,1958,10
1958-10-16,71.57516765423709,1958,10
1958-10-17,71.56012176215484,1958,10
1958-10-18,71.42883470435989,1958,10
1958-10-19,71.39283809251427,1958,10
1958-10-20,71.38678575321876,1958,10
1958-10-21,71.36646307468652,1958,10
1958-10-22,71.39311842233195,1958,10
1958-10-23,71.32816744026755,1958,10
1958-10-24,71.2410660707426,1958,10
1958-10-25,71.07126786466546,1958,10
1958-10-26,70.84171478972053,1958,10
1958-10-27,70.59532951667745,1958,10
1958-10-28,70.51488916277468,1958,10
1958-10-29,70.5113152764188,1958,10
1958-10-30,70.57104673238588,1958,10
1958-10-31,70.53631565187415,1958,10
1958-11-01,70.54678273660475,1958,11
1958-11-02,70.59119779616826,1958,11
1958-11-03,70.65224433707473,1958,11
1958-11-04,70.55621887024765,1958,11
1958-11-05,70.37436932690768,1958,11
1958-11-06,70.17404927289046,1958,11
1958-11-07,69.96990838319888,1958,11
1958-11-08,69.867621393579,1958,11
1958-11-09,69.83853313035368,1958,11
1958-11-10,69.82217746387394,1958,11
1958-11-11,69.86669708983716,1958,11
1958-11-12,69.9221738949625,1958,11
1958-11-13,69.92169489039952,1958,11
1958-11-14,69.81904161166152,1958,11
1958-11-15,69.72400998870884,1958,11
1958-11-16,69.6408873615018,1958,11
1958-11-17,69.39752343796162,1958,11
1958-11-18,69.31832996120326,1958,11
1958-11-19,69.44165109587252,1958,11
1958-11-20,69.48498223391456,1958,11
1958-11-21,69.43903821681653,1958,11
1958-11-22,69.54614364283255,1958,11
1958-11-23,69.69649464064821,1958,11
1958-11-24,69.82954865878553,1958,11
1958-11-25,70.03340111398123,1958,11
1958-11-26,70.07066059966783,1958,11
1958-11-27,70.08560654721799,1958,11
1958-11-28,70.16428692176078,1958,11
1958-11-29,70.06539556008033,1958,11
1958-11-30,69.82874756917985,1958,11
1958-12-01,69.59609612950099,1958,12
1958-12-02,69.38704707576017,1958,12
1958-12-03,69.2285030921887,1958,12
1958-12-04,69.27286757782545,1958,12
1958-12-05,69.10508700701719,1958,12
1958-12-06,68.87682712479466,1958,12
1958-12-07,68.9972719147228,1958,12
1958-12-08,69.03506196531588,1958,12
1958-12-09,69.12417448104908,1958,12
1958-12-10,69.04558402831908,1958,12
1958-12-11,68.87627425165628,1958,12
1958-12-12,68.97569540239986,1958,12
1958-12-13,69.2731641527395,1958,12
1958-12-14,69.29870478535962,1958,12
1958-12-15,69.18078624269316,1958,12
1958-12-16,68.95926654874498,1958,12
1958-12-17,68.82681873143402,1958,12
1958-12-18,68.82488605457088,1958,12
1958-12-19,68.77442214184097,1958,12
1958-12-20,68.87014030656854,1958,12
1958-12-21,69.09187319308323,1958,12
1958-12-22,68.98382485367067,1958,12
1958-12-23,68.73303139003858,1958,12
1958-12-24,68.41197939013485,1958,12
1958-12-25,68.23547947256428,1958,12
1958-12-26,68.32221285018502,1958,12
1958-12-27,68.50988909378093,1958,12
1958-12-28,68.37233796148044,1958,12
1958-12-29,68.278807841505,1958,12
1958-12-30,68.2790480844859,1958,12
1958-12-31,68.2080942830798,1958,12
1959-01-01,67.95299944997033,1959,1
1959-01-02,67.97900576194694,1959,1
1959-01-03,67.85595693738637,1959,1
1959-01-04,68.3255595511262,1959,1
1959-01-05,68.3451123027601,1959,1
1959-01-06,68.41573813397434,1959,1
1959-01-07,68.29774198234715,1959,1
1959-01-08,68.09960355067678,1959,1
1959-01-09,68.05371576172334,1959,1
1959-01-10,68.13172207543685,1959,1
1959-01-11,68.15983491531219,1959,1
1959-01-12,68.18197498087129,1959,1
1959-01-13,68.25696280602969,1959,1
1959-01-14,68.2276443095168,1959,1
1959-01-15,68.21291822531786,1959,1
1959-01-16,68.72962402531917,1959,1
1959-01-17,68.70026616091982,1959,1
1959-01-18,69.06048194973752,1959,1
1959-01-19,69.33177787749774,1959,1
1959-01-20,69.0902451143924,1959,1
1959-01-21,68.87724764547326,1959,1
1959-01-22,68.51537683309387,1959,1
1959-01-23,68.32757049379967,1959,1
1959-01-24,68.38347485078683,1959,1
1959-01-25,68.77559966670003,1959,1
1959-01-26,69.00634008913337,1959,1
1959-01-27,68.73401821134546,1959,1
1959-01-28,69.1309621097493,1959,1
1959-01-29,68.90963876979043,1959,1
1959-01-30,68.65136463447449,1959,1
1959-01-31,68.20849822668895,1959,1
1959-02-01,67.96367072827252,1959,2
1959-02-02,68.02201272595907,1959,2
1959-02-03,68.51042911927905,1959,2
1959-02-04,69.16554670638284,1959,2
1959-02-05,68.86933111293324,1959,2
1959-02-06,68.54061705729647,1959,2
1959-02-07,68.25291992044062,1959,2
1959-02-08,68.34880009263823,1959,2
1959-02-09,68.51355140067805,1959,2
1959-02-10,68.80890519960204,1959,2
1959-02-11,69.23962513607347,1959,2
1959-02-12,69.49430601223189,1959,2
1959-02-13,69.27389427835791,1959,2
1959-02-14,69.17698543885005,1959,2
1959-02-15,69.169890532925,1959,2
1959-02-16,69.23508035477555,1959,2
1959-02-17,68.80487541082888,1959,2
1959-02-18,68.78548443535476,1959,2
1959-02-19,69.29682534938239,1959,2
1959-02-20,69.24058502747118,1959,2
1959-02-21,69.02109639128352,1959,2
1959-02-22,69.09919813773067,1959,2
1959-02-23,69.41475259677533,1959,2
1959-02-24,69.40380519983778,1959,2
1959-02-25,69.33863607392782,1959,2
1959-02-26,69.18104376976709,1959,2
1959-02-27,69.36069043300098,1959,2
1959-02-28,69.65677926273518,1959,2
1959-03-01,69.76355487466188,1959,3
1959-03-02,69.93947677343458,1959,3
1959-03-03,69.8745572111699,1959,3
1959-03-04,69.6083808561394,1959,3
1959-03-05,69.47050530913152,1959,3
1959-03-06,69.43956207310595,1959,3
1959-03-07,69.23745055409043,1959,3
1959-03-08,69.38741641567492,1959,3
1959-03-09,69.57040013990562,1959,3
1959-03-10,69.87054873668046,1959,3
1959-03-11,69.7190356212519,1959,3
1959-03-12,69.78219649293251,1959,3
1959-03-13,69.63387667476003,1959,3
1959-03-14,69.59910847518898,1959,3
1959-03-15,69.65343438171828,1959,3
1959-03-16,69.75173326159607,1959,3
1959-03-17,69.91682273927475,1959,3
1959-03-18,70.01551726304834,1959,3
1959-03-19,70.14989118506513,1959,3
1959-03-20,70.27869317916533,1959,3
1959-03-21,70.3483006852213,1959,3
1959-03-22,70.58352783459353,1959,3
1959-03-23,70.89549301670628,1959,3
1959-03-24,71.11152727951803,1959,3
1959-03-25,71.29882414465884,1959,3
1959-03-26,71.23804801375499,1959,3
1959-03-27,70.91873087791379,1959,3
1959-03-28,71.01521195054043,1959,3
1959-03-29,71.20343869322052,1959,3
1959-03-30,71.31544504675388,1959,3
1959-03-31,70.97736407731897,1959,3
1959-04-01,70.7579583189548,1959,4
1959-04-02,70.72108173870296,1959,4
1959-04-03,70.97338940974055,1959,4
1959-04-04,71.12806494373228,1959,4
1959-04-05,71.3007876997678,1959,4
1959-04-06,71.10292765614103,1959,4
1959-04-07,71.11912563371834,1959,4
1959-04-08,71.30051365339601,1959,4
1959-04-09,71.41300963599578,1959,4
1959-04-10,71.83046867405692,1959,4
1959-04-11,71.93963951342485,1959,4
1959-04-12,71.81257389910697,1959,4
1959-04-13,71.82983781687898,1959,4
1959-04-14,71.92832932782183,1959,4
1959-04-15,72.06920698649532,1959,4
1959-04-16,72.18390163389007,1959,4
1959-04-17,72.16505554897283,1959,4
1959-04-18,71.64698962490586,1959,4
1959-04-19,71.60564051293399,1959,4
1959-04-20,71.61039787808356,1959,4
1959-04-21,71.88629525916285,1959,4
1959-04-22,71.99379531978698,1959,4
1959-04-23,71.94427784768916,1959,4
1959-04-24,71.95248842356139,1959,4
1959-04-25,72.16870490113386,1959,4
1959-04-26,72.28404653390841,1959,4
1959-04-27,72.50248576451565,1959,4
1959-04-28,72.50820329754377,1959,4
1959-04-29,72.74844732693398,1959,4
1959-04-30,72.66710996946334,1959,4
1959-05-01,72.65343997815067,1959,5
1959-05-02,72.53393086306548,1959,5
1959-05-03,72.53678174770299,1959,5
1959-05-04,72.73351460197587,1959,5
1959-05-05,72.74412557285793,1959,5
1959-05-06,72.68983613597818,1959,5
1959-05-07,72.5473951224623,1959,5
1959-05-08,72.41268355336545,1959,5
1959-05-09,72.44665599214909,1959,5
1959-05-10,72.51435156458125,1959,5
1959-05-11,72.59733940807196,1959,5
1959-05-12,72.79236537648859,1959,5
1959-05-13,72.92574124610435,1959,5
1959-05-14,73.02164878810063,1959,5
1959-05-15,72.93946555454191,1959,5
1959-05-16,72.76987839030895,1959,5
1959-05-17,72.82555946967376,1959,5
1959-05-18,72.85663149798388,1959,5
1959-05-19,72.71308138825415,1959,5
1959-05-20,72.44186824076193,1959,5
1959-05-21,72.49160420007327,1959,5
1959-05-22,72.77864931811956,1959,5
1959-05-23,72.97948275724174,1959,5
1959-05-24,73.05738733422736,1959,5
1959-05-25,72.99379024375438,1959,5
1959-05-26,73.03729539129024,1959,5
1959-05-27,72.94063638773864,1959,5
1959-05-28,72.38061418639674,1959,5
1959-05-29,72.22551911119487,1959,5
1959-05-30,72.19524350479011,1959,5
1959-05-31,72.29568916643024,1959,5
1959-06-01,72.52260164810987,1959,6
1959-06-02,72.58075396010948,1959,6
1959-06-03,72.57647367923886,1959,6
1959-06-04,72.85685123097063,1959,6
1959-06-05,72.82380660472919,1959,6
1959-06-06,72.72075131751916,1959,6
1959-06-07,72.81504557112247,1959,6
1959-06-08,72.97261891519625,1959,6
1959-06-09,72.96838230194,1959,6
1959-06-10,73.03871422586329,1959,6
1959-06-11,72.87721240461384,1959,6
1959-06-12,72.89858416746738,1959,6
1959-06-13,73.06063567537045,1959,6
1959-06-14,72.98210843171995,1959,6
1959-06-15,73.00934094532899,1959,6
1959-06-16,72.97573291475068,1959,6
1959-06-17,73.02268833104884,1959,6
1959-06-18,73.01343187770091,1959,6
1959-06-19,73.03860035948776,1959,6
1959-06-20,72.95702793674049,1959,6
1959-06-21,73.13387867147186,1959,6
1959-06-22,73.01158866539446,1959,6
1959-06-23,72.92403526423345,1959,6
1959-06-24,72.79127958745799,1959,6
1959-06-25,72.90725768477965,1959,6
1959-06-26,72.79711223944275,1959,6
1959-06-27,72.63591963913113,1959,6
1959-06-28,72.54285854604431,1959,6
1959-06-29,72.54736431607785,1959,6
1959-06-30,72.50783450019311,1959,6
1959-07-01,72.55234438752706,1959,7
1959-07-02,72.60878558850017,1959,7
1959-07-03,72.74545214691582,1959,7
1959-07-04,72.45534053093601,1959,7
1959-07-05,72.45581209665112,1959,7
1959-07-06,72.32522035403169,1959,7
1959-07-07,72.3877395100391,1959,7
1959-07-08,72.56994919462097,1959,7
1959-07-09,72.54484437387111,1959,7
1959-07-10,72.5007607984488,1959,7
1959-07-11,72.42001124336393,1959,7
1959-07-12,72.47194678230017,1959,7
1959-07-13,72.35916510547096,1959,7
1959-07-14,72.34891539285033,1959,7
1959-07-15,72.52900589311764,1959,7
1959-07-16,72.67535891098161,1959,7
1959-07-17,72.67586806678027,1959,7
1959-07-18,72.47839292755941,1959,7
1959-07-19,72.46777186780477,1959,7
1959-07-20,72.43574445507252,1959,7
1959-07-21,72.43178754063565,1959,7
1959-07-22,72.37928002703907,1959,7
1959-07-23,72.40360332843767,1959,7
1959-07-24,72.44890681435623,1959,7
1959-07-25,72.37837035977488,1959,7
1959-07-26,72.30432695408105,1959,7
1959-07-27,71.99459096912386,1959,7
1959-07-28,72.23729376659624,1959,7
1959-07-29,72.23948109523968,1959,7
1959-07-30,72.27433694195996,1959,7
1959-07-31,72.393832700763,1959,7
1959-08-01,72.35709917192217,1959,8
1959-08-02,72.31880252148672,1959,8
1959-08-03,72.31326881932084,1959,8
1959-08-04,72.38596429756574,1959,8
1959-08-05,72.38960858975062,1959,8
1959-08-06,72.47903070525778,1959,8
1959-08-07,72.48419928444454,1959,8
1959-08-08,72.46333011591155,1959,8
1959-08-09,72.39321570409865,1959,8
1959-08-10,72.39173478103004,1959,8
1959-08-11,72.42391219061354,1959,8
1959-08-12,72.4969084855606,1959,8
1959-08-13,72.41749539599553,1959,8
1959-08-14,72.25494996051455,1959,8
1959-08-15,72.15966013180548,1959,8
1959-08-16,72.2196748263012,1959,8
1959-08-17,72.20702731972348,1959,8
1959-08-18,72.18912225440987,1959,8
1959-08-19,72.0029939469767,1959,8
1959-08-20,72.18914568324686,1959,8
1959-08-21,72.29944384488859,1959,8
1959-08-22,72.33064179264451,1959,8
1959-08-23,72.39157334314737,1959,8
1959-08-24,72.46633183858387,1959,8
1959-08-25,72.37416788438507,1959,8
1959-08-26,72.30776685263115,1959,8
1959-08-27,72.22333108369533,1959,8
1959-08-28,72.4047248714981,1959,8
1959-08-29,72.51226103535134,1959,8
1959-08-30,72.42029388779119,1959,8
1959-08-31,72.36111294221683,1959,8
1959-09-01,72.3898562216914,1959,9
1959-09-02,72.43002688638761,1959,9
1959-09-03,72.42907347457341,1959,9
1959-09-04,72.35563076114956,1959,9
1959-09-05,72.33131853184375,1959,9
1959-09-06,72.19823034226165,1959,9
1959-09-07,72.12425079510227,1959,9
1959-09-08,72.02183992899653,1959,9
1959-09-09,71.9942177212801,1959,9
1959-09-10,71.99321399203761,1959,9
1959-09-11,72.07361542353158,1959,9
1959-09-12,72.23681393703514,1959,9
1959-09-13,72.32804996659407,1959,9
1959-09-14,72.34388624317316,1959,9
1959-09-15,72.25345177719211,1959,9
1959-09-16,72.09511798992403,1959,9
1959-09-17,72.18623184710492,1959,9
1959-09-18,72.19765807466287,1959,9
1959-09-19,72.10782791739636,1959,9
1959-09-20,72.11901389458184,1959,9
1959-09-21,72.050359525035,1959,9
1959-09-22,72.0726974102774,1959,9
1959-09-23,72.2566573008552,1959,9
1959-09-24,72.07615154804843,1959,9
1959-09-25,72.23764530106294,1959,9
1959-09-26,72.12434490923835,1959,9
1959-09-27,72.01434916684364,1959,9
1959-09-28,71.73734227290646,1959,9
1959-09-29,72.09120498770167,1959,9
1959-09-30,72.10438109415607,1959,9
1959-10-01,72.09231841542953,1959,10
